comment,str 
"这个酒店的设备很老，不像3星酒店。房间的设施像80年代的。
",0
"房间奇型怪状，环境一般，厕所超大，床超小，价格较高，送餐居然还要收服务费，要不是如家客满，我才不会去住。
",0
"这个酒店的设备很老，不像3星酒店。房间的设施像80年代的。
",0
"房间奇型怪状，环境一般，厕所超大，床超小，价格较高，送餐居然还要收服务费，要不是如家客满，我才不会去住。
",0
"我们是6/23(一)入住的，我住5楼，房号忘了，我的评价极差
",0
"我们是6/23(一)入住的，我住5楼，房号忘了，我的评价极差
",0
"还是一个多月前住的了.印象很深刻.酒店外表看起来是很不错.里面还算一般了.给我印象深刻的是我第2天屁股就开始痒.害我赶快去看了医生.还好.没什么问题.可能是被子没洗干净.上面有细菌.肯定没消毒.被子不可能没换吧???建议大家以后还是住贵点的.不要贪便宜.也就一两百快的事情.象后来咱们去东莞住的海悦就非常好.500多一晚上.房间大.很新.环境也很好.服务员态度也很好。总之什么都很好.很满意.很值.相信深圳的海悦也不会差.我现在都不敢住3星4星的啦.哎,不放心啦.
",0
"房间条件太差了，完全浪费了紧邻什刹海、北海的有力位置。或许定位就是给那些到此一游的游客服务吧，方方面面条件都相当差，充其量是一个招待所水平。
",0
"1、大床房其实是一个很小的房；
",0
"还是一个多月前住的了.印象很深刻.酒店外表看起来是很不错.里面还算一般了.给我印象深刻的是我第2天屁股就开始痒.害我赶快去看了医生.还好.没什么问题.可能是被子没洗干净.上面有细菌.肯定没消毒.被子不可能没换吧???建议大家以后还是住贵点的.不要贪便宜.也就一两百快的事情.象后来咱们去东莞住的海悦就非常好.500多一晚上.房间大.很新.环境也很好.服务员态度也很好。总之什么都很好.很满意.很值.相信深圳的海悦也不会差.我现在都不敢住3星4星的啦.哎,不放心啦.
",0
"1、大床房其实是一个很小的房；
",0
"哈哈~这宾馆太逗了，我们大老远从北京到这，一住才发现，这整个一老干部疗养所啊！到处都是穿西服，打领带挺着大肚子的老干部，旁边一般还有美女做陪同！哎~FB啊！
",0
"可能是酒店比较老的缘故,房间看起来很一般,设施也比较一般.
",0
"酒店很差，虽然挂牌4星，但只有准3星的感觉，房间是很大，但设施一般，灯光太暗。海景房是是远远望去才可以看到。房间里有霉的味道，虽然不强烈。虽然是1月，房间里有蚊子，咬了不少包。
",0
"房间非常糟糕，零乱不堪，弥漫一阵腐霉气味，家具极其陈旧，地毯脏臭，冷热水不能调，龙头漏水，灯罩不翼而飞，不可想象居然还挂着三星的标志。有些酒店虽然营业时间久远，但维护得好，仍然可以入住。但此酒店简直象无人管理一样，破败不堪，非人可住的，与网站介绍完全不是一回事情。希望携程把好协议酒店的关，不能让此类酒店误导客户。
",0
"还是不去的好，装修噪音大，离汽车站火车站比较近比较乱。
",0
"这次入住最满意的就是安排的楼层比较高,所以很安静,但是态度很差!!!!进去以后我看见标准A房特价,我询问,她们说是老装修,委婉拒绝看房请求,然后我放弃了还是入住了本来预定的标准B类房间,然后洗澡,吹风筒用完却出了问题无法放归原处,打电话通知总台找人来看,大概隔了半小时没人上来,我赶着出去就顺便到总台又交代了一次,大概晚上12点才回到酒店,却还是老样子,不知道是没人上来看,还是她们也搞不定.第二天我就退房了,她们总台有三个人在,我却感觉全部都凑一起,操作很不专业,这跟3星的标准相去很远,入住这家酒店还有一个好处是可以免费打长途,可是后来我才了解到,原来柳州的酒店都跟电信签了协议都可以免费打长途.总之下次我不会再选择这家酒店了.
",0
"升为一家三星级的酒店，服务质量相当的差，服务员在电梯里面遇到客人连招呼都不打~还摆一张臭脸，看见就不舒服！以后再也不会住该酒店！~~
",0
"房间设施远达不到四星水平,勉强也就是三星.
",0
"酒店房间太脏了，我刷牙的时候差点没吐了，，他们的水龙头上都是污垢，浴缸里有的地方都生锈了，唉，我睡觉的时候看到他们的被罩没有套紧，里面的东西都露出来了。地毯也不清洁，屋子里有股味道。
",0
"非常差的一家酒店,虽然前台小姐开房时对你郑重声明是""二星级"". 进门,房间里一股味道扑面而来,往墙上插卡取电?没用,干脆直接按电钮开灯;进卫生间洗澡打开水龙头,水竟然从管子里喷出来,仔细一看,原来淋浴器的管子和龙头部位已经断裂成两部分,酒店用黑胶布简单的绑在一起;好不容易洗完,离开卫生间,突然听到里面轰隆声大作,吓了一跳,再一看原来是楼上冲马桶的声音,当然这种声音一晚上持续不断---只要楼上在用卫生间.好不容易过了一晚,早上起来打餐厅电话订早餐,被告知不送房间,要送就要收手续费;终于出门要退房了,一开门地上好大一滩水,原来夜里下雨,走廊里竟然漏雨漏了大半夜.终于退了房,外面又下起雨来,向前台小姐要求用伞送一段三分钟的路去旁边的北海汽车站,竟被告知要自己去求保安,恳求了半天才慢吞吞地去安排;最后耐不住饥饿去二楼的餐厅吃饭,一份又硬又难吃的炒饭卖18块也就算了,送餐时往桌上扔了一包餐巾纸,立马就要收你两块钱.---一分钱也不愿意再施舍给这家破酒店了---出得了这笔钱,俺们受不了这笔气啊---在桂林住80块的宾馆都比这好多了......
",0
"该酒店主楼房间还不错，建议最好不要住附楼，房间质量和酒店四星级的标准差距太大了。强烈建议该酒店提高人员素质！！服务人员工作态度差，入住当晚半夜1点多居然发现房间空调漏水！！晕啊，当时因为是便宜房间，本来还不怎么生气，想说通知前台换房就好了，谁知道前台居然来一句“这么晚了不方便处理，又没什么关系的，您将就下好了”……结果偶当时就发飙了。虽然最后由于我们坚持还是换了房间，可是还是让人一肚子气！我出钱住店半夜不能睡觉要搬动我还没抱怨，她一个在值班时间的工作人员居然还要不情愿，真是不知道什么素质！！！！
",0
"毛巾等东西太旧了，而且连小方巾也没有，瓶装水也没有，这些小处没看出是个四星，唯一的好处就是离江近。
",0
"太旧了，房间设施也很差，我还在洗手间看到了蟑螂。而且酒店内有KTV，晚上睡觉非常吵！
",0
"因为办事处要装修的原因，我住在这旅馆里．这家靠关系得到所谓４星的旅馆，是怎么样的我现在告诉大家一下，在宜宾去那家都比这家好，晚上这里的鸡叫不停．而且不分公母的．会一直叫到２点，我晚上火了，总台会将那个是男的住的房间告诉给鸡婆，晚上你就别想睡的好．投诉了他们说他们没告
",0
"宾馆直接对外的价格是168，携程的价格是160，只便宜8元，有点喜剧
",0
"宜宾还有很多好的酒店，比如说叙府宾馆就不错，不知道为什么携程没有签这个酒店。
",0
"住了几次，价格高，房间差，床又小。要不是在携程上宜宾就这几个宾馆，我早不住了。今天去了，服务态度极差，我发誓再也不去了。郁闷
",0
"携程提供的160元的普通标间没有任何竞争力,房间设施一般,床单破损,服务也一般.商务豪华标间部分房间不是没有电脑,便是电脑只是摆设,连启动都不能.我在升级更换房间时便三易房间才能够正常入住.期待改进.
",0
"没酒店住，又住了一次。
",0
"优点;有电梯(4层开封宾馆连电梯都没有),晚上好像没有小姐电话骚扰(开封宾馆骚扰到最后干脆和按摩小姐电话聊天起来了)
",0
"优点;有电梯(4层开封宾馆连电梯都没有),晚上好像没有小姐电话骚扰(开封宾馆骚扰到最后干脆和按摩小姐电话聊天起来了)
",0
"外观脏兮兮的,坐机场大巴路过时,还不知道自己住的就是这间如家,心里还说这么破啊.下了大巴走过来,才发现自己要住这里,555.订的是180一间的商务大床间,不算便宜了,但是房间很小,设施感觉旧旧的.我住过很多连锁酒店了,如家也住过很多次,唉,发现如家是一家不如一家啊!遗憾.
",0
"今年的5.1、10.1长假分别定了西安与重庆的如家，非常失望，如家简直无诚信可言。这里把我的遭遇简单描述，希望能给各位出行的朋友提供借鉴。
",0
"房间很小，洗手间有异味，酒店外观陈旧，yi以后不会再住
",0
"住的是一楼，房间太小，窗户对着一堵墙。以后不会再住它了
",0
"国内外酒店都住过不少，丹东也住过国际酒店20楼，这次是因为办事，才选择这家所谓丹东唯一一家四星级酒店，但从来没有见到过服务质量这么差的酒店，处处和客人为敌。本人14日入住，由于本人是16日晚十一点多的航班，15日中午特意和前台说能否在16日晚六点结帐时，总共收两天半的房钱。前台当时同意，并刷了我两天半的预付款。可等到16日晚六点2分，同志们，就过了两分钟时间，他们居然要收我三天的房钱。当时本人先耐着性子，和前台两个服务员解释。后来一个戴眼镜的女大堂副理也过来。可说来说去，就是说酒店电脑系统六点一过就自动锁定为一天。副理后来打电话请示什么陈经理，我站在旁边亲耳听了个详细。她只是说，有个客人过了六点想退房提出算半天，行不行？得到否定的答案后，她就抬头拒绝了本人。本人告诉她：“你这就叫打电话请示呀？你电话中和你们经理讲了我15日就提出算半天你们同意的事实了吗？”她被问住了！本人由于赶时间，懒得再和她们理论。奉劝携程不要与这家酒店再签订住房合约，免得引来更多的投诉。
",0
"国内外酒店都住过不少，丹东也住过国际酒店20楼，这次是因为办事，才选择这家所谓丹东唯一一家四星级酒店，但从来没有见到过服务质量这么差的酒店，处处和客人为敌。本人14日入住，由于本人是16日晚十一点多的航班，15日中午特意和前台说能否在16日晚六点结帐时，总共收两天半的房钱。前台当时同意，并刷了我两天半的预付款。可等到16日晚六点2分，同志们，就过了两分钟时间，他们居然要收我三天的房钱。当时本人先耐着性子，和前台两个服务员解释。后来一个戴眼镜的女大堂副理也过来。可说来说去，就是说酒店电脑系统六点一过就自动锁定为一天。副理后来打电话请示什么陈经理，我站在旁边亲耳听了个详细。她只是说，有个客人过了六点想退房提出算半天，行不行？得到否定的答案后，她就抬头拒绝了本人。本人告诉她：“你这就叫打电话请示呀？你电话中和你们经理讲了我15日就提出算半天你们同意的事实了吗？”她被问住了！本人由于赶时间，懒得再和她们理论。奉劝携程不要与这家酒店再签订住房合约，免得引来更多的投诉。
",0
"看了还算不错的点评，定了标准间， 但是无论是硬件还是服务令人失望。硬件设施还不如一般的农家乐，窗户和门并排在走廊一侧，通风很差，一进房门扑鼻而来的就是浓烈的霉味和香烟味，害得我们一晚上就没敢关窗户，卫生间的淋浴设施地面连挡水条也没有，一洗澡就满地是水。
",0
"可能是在黄山上最便宜的一家酒店。当我下午2时拿到房间进去时，看到的是“美国式涂鸦”的墙壁和脏兮兮的被褥、黑乎乎的地板，太吓人了！我直接冲去前台与小姐理论，结果得到的是“网上房间照片和实物有差别，你要去找携程，山上就这条件”。但是在同层空置的房间看去来起码还能住，所以，突然让我感受到携程没优势呀！！后来在我的强烈要求给我换房了，呵呵！
",0
"这地方千万别去住了，绣花枕头一个。样子好看，。别的没什么的，大冷天不开空调还说他们觉得没必要开，气的你要死呢。第2天我就搬家了，
",0
"酒店服务比较差，除了前台的态度还可以以外。客房、餐厅的服务质量和态度都比较差，根本不能算3星的酒店。另外房间还是比较干净的。
",0
"要不是飞机到达时间22点才不会选择此酒店,外面飞机的声音很大,隔音效果很差,房间也一般.晚上有骚扰电话,下次不会选择.
",0
"订房间时说,免费延迟退房至16：00点.但是,完全不可能..延迟退房要收半天房费.
",0
"由于工作的关系，住过很多次，房间及酒店的设施比较老旧，服务不好，我两次将洗发液忘在房间里，查房时没有提醒，等过了几天去问，竟说找不到了。不是每个房间都有宽带，在开房时要提出要求。早餐质量比较差，15元的早餐没什么东西。
",0
"这家酒店对携程的客人有价格歧视，所以不建议大家入住。我们是8月8号入住的（当然入住前是通过携程预定的，价格是996元/天），入住当天前台说是498元/天，拉了2000块的信用卡预授权。10号下午7点我们结帐离店时前台接待说要按照996元/天的价格结帐（其间没有任何人通知过我们），理由是这个价格是携程给的，恰好在我们结帐前有客人入住前台给的价格就是498元/天，因为8：02的火车，无奈之下我们按照996元/天结帐走人。我们鄙视这种逻辑关系混乱的前台，你们的房价难道要靠携程来制定么？
",0
"隔音太差，走廊有人说话就像在自己房间说话一样。
",0
"于山宾馆服务非常差,是我从未见过的恶劣.柜台动作慢,态度凶,脸色臭,房间没空调又冷又潮,餐厅更差.可能是政府公营,不在乎吧
",0
"订的豪华单人房比双人房要小1/3, 设施也差, 甚至没有茶几和圈椅, 可是价格比双人房却要贵好多, 真的不可思议! 我是该酒店双人房的常客。 也许是酒店自己也觉得不靠谱， 在我外出是， 悄悄地搬进两张圈椅， 将原来房间里的靠背椅换出， 可是由于房间空间太小， 椅子实际上是无法坐人的， 只能放东西用！
",0
"感觉一般，如果是来旅游的话，离闹市区比较远，有点不便。
",0
"于山宾馆服务非常差,是我从未见过的恶劣.柜台动作慢,态度凶,脸色臭,房间没空调又冷又潮,餐厅更差.可能是政府公营,不在乎吧
",0
"预订标准间：拐角房间（为什么携程订的都是拐角间），房间很小，隔音超差，房间非常冷，空调几乎不好用，卫生间更冷，几乎没法淋浴！三个字＂不满意＂！
",0
"这地方千万别去住了，绣花枕头一个。样子好看，。别的没什么的，大冷天不开空调还说他们觉得没必要开，气的你要死呢。第2天我就搬家了，
",0
"订的豪华单人房比双人房要小1/3, 设施也差, 甚至没有茶几和圈椅, 可是价格比双人房却要贵好多, 真的不可思议! 我是该酒店双人房的常客。 也许是酒店自己也觉得不靠谱， 在我外出是， 悄悄地搬进两张圈椅， 将原来房间里的靠背椅换出， 可是由于房间空间太小， 椅子实际上是无法坐人的， 只能放东西用！
",0
"感觉一般，如果是来旅游的话，离闹市区比较远，有点不便。
",0
"1.收了包天的10元话费,却打不出电话;
",0
"酒店比较旧，靠近机场，能听到很大的噪音。
",0
"酒店比较旧，靠近机场，能听到很大的噪音。而且早餐非常差，简直就是没东西吃。我再也不会住在这个酒店的。
",0
"1.收了包天的10元话费,却打不出电话;
",0
"酒店比较旧，靠近机场，能听到很大的噪音。
",0
"酒店比较旧，靠近机场，能听到很大的噪音。而且早餐非常差，简直就是没东西吃。我再也不会住在这个酒店的。
",0
"从徐州出完差假道回厦门，原来想好好放松一下，因为是晚上九点钟才到，所以预定了高级房，无所谓前台服务怎样，拿到房间卡片开门一看，跟携程图片完全两样，典型九十年代中的装修，没所谓，我只住一晚，将就了。毕竟提前放置在房间的水果，还告诉我是携程的客人，但随后而来的服务员改变了我的想法，她直白的告诉我，总服务台叫她将水果撤掉，问原因，送错而已，但是携程网站上是有送水果饮料的，我很尴尬，我打电话询问携程，客户专员会协调，最终反馈到我这里时，只是简单的前台不知道我是携程的客人，不知道我是携程的客人，他如何知道预定的房间是高级间，如何知道我几点到达？
",0
"房间的卫生间较差，不尽人意。总的感觉不是很好。但是个人用品的卫生还是很规范的，整洁而且包装的很完整。
",0
"很偏远，外面修路，很脏乱，房间还行，服务一般
",0
"房间的卫生间较差，不尽人意。总的感觉不是很好。但是个人用品的卫生还是很规范的，整洁而且包装的很完整。
",0
"1.服务意识太差，；通过携程订了一间大床房，进房间后，发现房间的地毯脏的实在不行，和值班经理交涉，要求换房。回答居然是：现在没有大床房，要么给你换豪华大床房，但要补差价，要么就是换标房。搞不懂怎么做服务行业的？由于自己的工作失误，给客人带来不便，好象是应该的，还很理直气壮。2.环境太吵 3.早餐只能用惨不忍睹来形容，不吃也罢。请大家还是远离的好！！！
",0
"早餐有还不如无！这傍边就是长途汽车站，可想而知这外面的环境是个什么样子！住在这里的人更多的是中转旅客的样子，我见过尼姑，和尚！房间设施也就比招待所好点的样子，比较旧的酒店，名字虽然很时尚，但是酒店真的没有可比性。有个米兰俱乐部，估计是happy的地方，还有个桑拿按摩的地方，这个不用我多说大家也晓得是干吗的，每天晚上10点准时房间电话响起，招不招就随你了。大家自己掂量着吧。
",0
"客观地说，这是我住过的同档次宾馆中很差劲的一家，无论是总体环境还是房间设施的确如一位评友所言“够烂”。不想多说了，以后不去这是了！
",0
"1.服务意识太差，；通过携程订了一间大床房，进房间后，发现房间的地毯脏的实在不行，和值班经理交涉，要求换房。回答居然是：现在没有大床房，要么给你换豪华大床房，但要补差价，要么就是换标房。搞不懂怎么做服务行业的？由于自己的工作失误，给客人带来不便，好象是应该的，还很理直气壮。2.环境太吵 3.早餐只能用惨不忍睹来形容，不吃也罢。请大家还是远离的好！！！
",0
"早餐有还不如无！这傍边就是长途汽车站，可想而知这外面的环境是个什么样子！住在这里的人更多的是中转旅客的样子，我见过尼姑，和尚！房间设施也就比招待所好点的样子，比较旧的酒店，名字虽然很时尚，但是酒店真的没有可比性。有个米兰俱乐部，估计是happy的地方，还有个桑拿按摩的地方，这个不用我多说大家也晓得是干吗的，每天晚上10点准时房间电话响起，招不招就随你了。大家自己掂量着吧。
",0
"客观地说，这是我住过的同档次宾馆中很差劲的一家，无论是总体环境还是房间设施的确如一位评友所言“够烂”。不想多说了，以后不去这是了！
",0
"酒店已经比较旧了,海景房也很一般.酒店的拖鞋据称不是一次性的,但没有在包装上说明,再要需要收费10元每双!也没发现这个拖鞋和其他五星级酒店比有什么特别显著的差异!收拖鞋费用实在对不起这么性价比不高的房费!所以你要准备好拖鞋不能在住店期间搞湿弄脏,这意味着收费!可能酒店会理直气壮地给你环保的理由!下次不会在住了,实在看不出有什么特别舒服的地方!可以再去海悦建国试试!反正这个酒店的海景房也没什么意思!而且房间相当一般般!服务也没什么可以值得称道的!甚至肯定比不上泰安的遵华华美达,虽然泰安是一个小地方!
",0
"酒店已经比较旧了,海景房也很一般.酒店的拖鞋据称不是一次性的,但没有在包装上说明,再要需要收费10元每双!也没发现这个拖鞋和其他五星级酒店比有什么特别显著的差异!收拖鞋费用实在对不起这么性价比不高的房费!所以你要准备好拖鞋不能在住店期间搞湿弄脏,这意味着收费!可能酒店会理直气壮地给你环保的理由!下次不会在住了,实在看不出有什么特别舒服的地方!可以再去海悦建国试试!反正这个酒店的海景房也没什么意思!而且房间相当一般般!服务也没什么可以值得称道的!甚至肯定比不上泰安的遵华华美达,虽然泰安是一个小地方!
",0
"挂的是三星的牌牌，但室内、用具、环境及性价比还是差太多，现在可能是哈市的旅游旺季，因为是冰雪的季节吗？房间内有股汗味让人实在受不了！
",0
"设施老化，紧靠马路噪音太大。晚上楼上卫生间的水流声和空调噪音非常大，无法入眠，跟总台反映后，服务员姗姗来迟，强调就是如此。建议入住开发区安庆大酒店和市区人民路的锦江之星
",0
"非常差！！！也不知道携程怎么推荐的！！烂！！发霉的味道！！房间也很破！！！1
",0
"那是什么破酒店，你们携程也对外推荐啊，那里面那个破。服务极差，我入驻708，房间门是用纸胡的，洗脸盆下水坏了了。问服务员，酒店是10年前装修的，而携程介绍是2006年装修的。早餐质量极差，服务员的服务态度也很差，想要个汤勺都没有。吃到后面连盘子都没有。
",0
"酒店根本没有装修，屋子里一股霉味。收费的宽带，有的房间还没有。餐厅一他弧度。没有任何值得推荐的地方。强烈建议大家以后不要住这里。
",0
"轻轨虹口足球场站下来是西江湾路400多号，店在700多号，不近也不远。
",0
"1.房间有较重的装修气味！
",0
"小木屋的隔音相当差,而且房间间隔很近,门口就是过道.由于游客的作息时间都不一样，所以被隔壁洗澡，冲马桶,早上起来看日出的声音严重干扰.
",0
"环境太吵，晚上有卡拉OK，影响睡觉，服务人员服务态度较差。
",0
"酒店是挂星四星，但也就二星水平，早餐花样太少。如果是四星就按四星去做，如果说房价低就不要挂四星，以后考虑换其它酒店。另外宽带还得收20块。
",0
"环境太吵，晚上有卡拉OK，影响睡觉，服务人员服务态度较差。
",0
"酒店是挂星四星，但也就二星水平，早餐花样太少。如果是四星就按四星去做，如果说房价低就不要挂四星，以后考虑换其它酒店。另外宽带还得收20块。
",0
"很偏远，外面修路，很脏乱，房间还行，服务一般
",0
"餐厅很差,菜的种类水准都不行.
",0
"餐厅很差,菜的种类水准都不行.
",0
"四个字，“糟糕透顶”。我是晚上十一点过入住的。首先是交通的不便利，到酒店必须走三峡大坝的专用高速路，同时还要到路过的几个武警“拦截站”停车检查专用的通行证。即使出示了酒店的证件也要被当兵的盘问很久，由于带着孩子心里很不爽。酒店安排专门为我们送通行证的接待人员还要我们开车到家里去接，办完手续后还要求送其回家。折腾半天下来已经快凌晨一点才到酒店。总台值班服务员的态度更加糟糕，没有笑脸就不说了，对
",0
"四个字，“糟糕透顶”。我是晚上十一点过入住的。首先是交通的不便利，到酒店必须走三峡大坝的专用高速路，同时还要到路过的几个武警“拦截站”停车检查专用的通行证。即使出示了酒店的证件也要被当兵的盘问很久，由于带着孩子心里很不爽。酒店安排专门为我们送通行证的接待人员还要我们开车到家里去接，办完手续后还要求送其回家。折腾半天下来已经快凌晨一点才到酒店。总台值班服务员的态度更加糟糕，没有笑脸就不说了，对
",0
"房间很差,有浓重的烟和潮气的混合味道.我的所有在房间里穿过的衣服都有浓重的味道,尽管我只住了两晚.床也是又硬又小,卧具也很低档,电视更是老旧不堪,像是十年前型号,而且信号极差. 早餐品味很低,像个招待所的风格.餐厅里面黑乎乎的,令人感到很沮丧. 其它地方印象不深.总之,这样的酒店挂牌5星实在是让人难以理解.
",0
"5月初入住这家酒店，只可以用2个字形容“糟糕”，是我见过的最差的5星级，晚上1楼的disco舞厅一直会营业到凌晨2：30，声音吵杂，还有重音鼓点让住在18楼的客人也无法入睡，不可想象低楼层的客人们怎么忍受这种5星级的待遇!
",0
"老掉牙的五星酒店，我们入住的客房窗外就是酒店的封闭露台，窗下堆放疑似废弃的棉被等物品，还好就住一天，拉上窗帘将就一夜，第二天就赶紧离店了。
",0
"这种酒店居然是五星，不知道怎么评的。服务意识差，我入住酒店时，提了两个大箱子进去，门迎居然动也不动。以次充好，我订的是大床房，给我的是两张房拼到一起的，居然就叫大房床了，空间小得可怜，投诉前台，无果；于是投诉到携程，最后长级。旧，这一点我就不说了，别人已经都写了。吃饭要很长时间，要了一个果盘，一个简单的果盘，吃过饭一个小时才上来。总之，下次不会再住了。
",0
"地段可以，这大概是唯一的优点了。房间小，配置简陋，简直没法洗澡。最要命的是没有暖空调，冻的要命。不过前台服务员态度可以。
",0
"住过的最差的酒店，怀疑上面留言的全都是酒店的托，还说是衡水唯一的四星级酒店，刚进房间的时候地上还有瓜子皮，房间很不好，服务态度也很差，屋子里还有一股味道。再也不会去住了。
",0
"设施老化，紧靠马路噪音太大。晚上楼上卫生间的水流声和空调噪音非常大，无法入眠，跟总台反映后，服务员姗姗来迟，强调就是如此。建议入住开发区安庆大酒店和市区人民路的锦江之星
",0
"住过的最差的酒店，怀疑上面留言的全都是酒店的托，还说是衡水唯一的四星级酒店，刚进房间的时候地上还有瓜子皮，房间很不好，服务态度也很差，屋子里还有一股味道。再也不会去住了。
",0
"软硬件都不够三星标准，我是凌晨2点多入住的，过道无人指点，房前灯也没有，还是我自己摸索找到的；房内设施陈旧，有霉味，床上用品看上去不清洁，久放水不热，我点了6：15叫早，结果小姐忘了快7点才叫我，第一句是“你大概已经起来了吧”。我在网上订的高标，最低193元，但是宾馆大幅广告“休闲房118，高标168”，鉴于此，我进店就问有无客房，小姐反复问我是否预定，就是不正面回答有无客房。我向宾馆提出房价问题，宾馆一会说是我的房间是高标的，是总统套房的附属间，一会又说促销是针对当地人的。我指出宾馆有促销应当及时与网站沟通，没有沟通应当对网站客人至少按照促销价结算，否则我要提前退房，宾馆又说要给我换一个好的房间。给我的感觉，宾馆缺乏应有的诚信和气度。我提前退房，发现那里有许多报馆，虽然总体条件不能与上海相比，但是价格便宜。
",0
"简直不知道携程会选这家店的，除了地段好以外，简直一无是处！
",0
"我本以为，最好的房间应该是地毯是干净的。房间是安静的，肥皂、浴帽是有的。可惜，当我入住之后却发现，地毯脏得可怕，还有一股难闻的味道，房间里面不知道什么机器吱吱作响让人无法入睡，卫生间里面的羽毛盒竟然是空的！！！！
",0
"房间太旧,太吵.洗手间没有热水,建议携程取消和其合作.
",0
"服务还可以！别的和招待所水平差不多。网络经常不好！不值得推荐！
",0
"真的很差的酒店,服務態度很差.本人還被關在電梯里,痛苦!早餐有特色!在齊齊哈爾住酒店還是選擇湖濱飯店比較好.
",0
"打车到酒店后发现，门面特别小而且差，很不起眼。到前台办手续又发现态度特别差，还摆着服务标兵的牌子，我是一点也没感觉到。房间也很一般。第二天中午时，我因为是下午四点半的飞机，因此商量能否将退房时间稍微延迟二十分钟左右，答复是一分都不行，超过一分钟就算半天，口气还很不友好！
",0
"我本以为，最好的房间应该是地毯是干净的。房间是安静的，肥皂、浴帽是有的。可惜，当我入住之后却发现，地毯脏得可怕，还有一股难闻的味道，房间里面不知道什么机器吱吱作响让人无法入睡，卫生间里面的羽毛盒竟然是空的！！！！
",0
"房间太旧,太吵.洗手间没有热水,建议携程取消和其合作.
",0
"帮朋友订的，反映不是太好，想必也是和城市规模有关系，宜昌的四星肯定是不能和大城市的四星相比。具体来说说入住情况吧：
",0
"服务还可以！别的和招待所水平差不多。网络经常不好！不值得推荐！
",0
"真的很差的酒店,服務態度很差.本人還被關在電梯里,痛苦!早餐有特色!在齊齊哈爾住酒店還是選擇湖濱飯店比較好.
",0
"打车到酒店后发现，门面特别小而且差，很不起眼。到前台办手续又发现态度特别差，还摆着服务标兵的牌子，我是一点也没感觉到。房间也很一般。第二天中午时，我因为是下午四点半的飞机，因此商量能否将退房时间稍微延迟二十分钟左右，答复是一分都不行，超过一分钟就算半天，口气还很不友好！
",0
"这决对是个黑心店,完全把河南人的丑陋特性全展现出来了.一个床单被我掉色的内衣染红了一点.事实证明可以洗掉的,但他(她)们却收了我40元钱.其实床单只值10元.刚开始还不想开发票.我要找税务他们才作罢.朋友们千万别住了.
",0
"这决对是个黑心店,完全把河南人的丑陋特性全展现出来了.一个床单被我掉色的内衣染红了一点.事实证明可以洗掉的,但他(她)们却收了我40元钱.其实床单只值10元.刚开始还不想开发票.我要找税务他们才作罢.朋友们千万别住了.
",0
"房间非常小
",0
"房间非常小
",0
"酒店比较陈旧,房间也不大,有股味道.
",0
"价格在长春属于高价，但房间环境和服务完全不够。房间里柜门油漆剥落。下午6点半找不到西餐厅，服务人员告诉我可能下班了，下班？六点半？前台小姐把等着check-in的客人晾着，自己接电话，还一脸的冷漠看着客人。找有的服务人员问路，被很牛的告知：“这不该我管”。完全不具备一个所谓对外宾馆的起码形象。给我的感觉就是“你们烦死了，没有你们这些要来住店的人，我们该有多清闲呀！”
",0
"以后再也不去住这个酒店了，从来没住过这么差的酒店，还是挂五星的！！！！！
",0
"先说说硬件设施。我住的是480元的经济套房，预订时我注明要无烟房。入住1109房间时，让我重新认识了什么叫套房，房间很暗很小，家具很旧，地毯很脏。特别是房间里的烟味非常刺鼻，难以忍受，立刻要求前台帮我换房间。但服务人员说要先到房间里来确认一下，好吧，我等。服务员来了，站在门口说“是有味道，但我觉得是木头的味道。”呵呵，不进屋就能闻到怪味，可想而知这味有多大！既不是新装修，用的也不是特殊木料，哪来的木头味道？我坚持换房间。于是换到同房型的409，没有味道了，OK。服务员带我看好房间，顺便帮我放好行李后，我就出门了。是服务员帮我关的门。晚上回来时，发现门打不开了！卡是对的，锁是打开了，但门就是推不开，无奈，踹了一脚总算开了。进了门，又犯愁了，门关不上！仔细看了才明白是与门框太紧了，于是又踹上。第2天早上又费了九牛二虎之力才开了门。
",0
"以后再也不去住这个酒店了，从来没住过这么差的酒店，还是挂五星的！！！！！
",0
"9月初去南京,住的这家酒店.看网上评价还不错.可是到了酒店后感觉特不舒服.客观评价一下:1.那位门童大叔,笑容可鞠,前台的服务员和自助餐厅的服务员,让人感觉真是""宾至如归"";2.房间太小了,除了一张小单人床外,走路都很困难,设施也非常陈旧,感觉象几十元的招待所;3.原计划住两天的,只住了一
",0
"强烈建议携程取消这个酒店的合作！14日为招待客人预订四间客房，客人入住过后即发现房间内均有强烈的刺激性气味，怀疑是装修造成的，4位客人在房间内呆了2小时左右，即感觉呼吸困难，眼睛红肿，无奈要求店方换房，前台服务员态度十分傲慢，坚称从未有客人投诉房间气味问题，并称房间均已住满，不可能调房，要求退房也可以但是房费不能退。后来客人要求退房并请有关部门进行空气质量监测，这时前台经理才出现，给调整了房间。本次经历严重影响单位形象，而且深感奥运在即，对国宏的服务水平表示担忧。
",0
"堂堂四星级酒店，写错了房号。用户按照订单退的房间，给携程反馈的是提前退房。这种服务能符合四星级吗？
",0
"订的豪华标间，738元的价格，住过的同等对比是最差的。
",0
"房间设施与4星的标准差了很远的一个酒店
",0
"房间设施与4星的标准差了很远的一个酒店
",0
"被安排在电梯附近。极其吵！象住在飞机场。
",0
